Date,Close
10/21/14,57.93
10/22/14,57.450001
10/23/14,58.060001
10/24/14,58.740002
10/27/14,58.639999
10/28/14,59.630001
10/29/14,59.290001
10/30/14,59.389999
10/31/14,60.48
11/3/14,60.880001
11/4/14,60.25
11/5/14,61.150002
11/6/14,61.23
11/7/14,61.470001
11/10/14,61.93
11/11/14,61.369999
11/12/14,60.560001
11/13/14,60.23
11/14/14,60.279999
11/17/14,60.380001
11/18/14,60.529999
11/19/14,60.599998
11/20/14,60.119999
11/21/14,60.450001
11/24/14,60.959999
11/25/14,60.299999
11/26/14,60.34
11/28/14,60.16
12/1/14,60
12/2/14,61.080002
12/3/14,61.540001
12/4/14,61.380001
12/5/14,62.700001
12/8/14,62.669998
12/9/14,62.450001
12/10/14,60.68
12/11/14,61.139999
12/12/14,60.040001
12/15/14,59.16
12/16/14,58.43
12/17/14,59.77
12/18/14,61.48
12/19/14,61.93
12/22/14,61.939999
12/23/14,62.48
12/24/14,62.48
12/26/14,62.549999
12/29/14,62.959999
12/30/14,63.150002
12/31/14,62.580002
1/2/15,62.490002
1/5/15,60.549999
1/6/15,58.98
1/7/15,59.07
1/8/15,60.389999
1/9/15,59.34
1/12/15,58.830002
1/13/15,58.84
1/14/15,56.810001
1/15/15,54.990002
1/16/15,55.93
1/20/15,55.709999
1/21/15,55.889999
1/22/15,57.59
1/23/15,56.68
1/26/15,56.77
1/27/15,56.200001
1/28/15,54.75
1/29/15,55.669998
1/30/15,54.380001
2/2/15,55.470001
2/3/15,56.720001
2/4/15,56.380001
2/5/15,56.77
2/6/15,57.889999
2/9/15,57.82
2/10/15,58.459999
2/11/15,58.369999
2/12/15,59.57
2/13/15,59.669998
2/17/15,60.099998
2/18/15,59.369999
2/19/15,59.23
2/20/15,59.799999
2/23/15,59.349998
2/24/15,60.82
2/25/15,61.139999
2/26/15,61.580002
2/27/15,61.279999
3/2/15,61.77
3/3/15,61.970001
3/4/15,62.130001
3/5/15,62
3/6/15,60.889999
3/9/15,61.5
3/10/15,59.959999
3/11/15,60.240002
3/12/15,61.369999
3/13/15,61
3/16/15,61.849998
3/17/15,61.610001
3/18/15,61.75
3/19/15,61.200001
3/20/15,61.75
3/23/15,61.139999
3/24/15,60.459999
3/25/15,59.610001
3/26/15,59.540001
3/27/15,59.549999
3/30/15,60.959999
3/31/15,60.580002
4/1/15,59.950001
4/2/15,60.52
4/6/15,60.470001
4/7/15,60.849998
4/8/15,61.049999
4/9/15,61.470001
4/10/15,61.700001
4/13/15,62.07
4/14/15,63.040001
4/15/15,64.209999
4/16/15,63.810001
4/17/15,62.84
4/20/15,63.240002
4/21/15,62.310001
4/22/15,62.939999
4/23/15,62.799999
4/24/15,62.599998
4/27/15,62.34
4/28/15,62.759998
4/29/15,63.599998
4/30/15,63.259998
5/1/15,63.610001
5/4/15,64.720001
5/5/15,64.400002
5/6/15,63.919998
5/7/15,64.5
5/8/15,65.489998
5/11/15,65.449997
5/12/15,65.360001
5/13/15,65.519997
5/14/15,66.050003
5/15/15,65.879997
5/18/15,66.419998
5/19/15,67.010002
5/20/15,66.480003
5/21/15,66.650002
5/22/15,66.470001
5/26/15,65.730003
5/27/15,66.470001
5/28/15,66.199997
5/29/15,65.779999
6/1/15,66.080002
6/2/15,66.019997
6/3/15,66.699997
6/4/15,66.330002
6/5/15,67.419998
6/8/15,66.889999
6/9/15,67.18
6/10/15,68.260002
6/11/15,68.519997
6/12/15,68.25
6/15/15,67.989998
6/16/15,68.370003
6/17/15,68.139999
6/18/15,68.779999
6/19/15,68.080002
6/22/15,68.959999
6/23/15,69.75
6/24/15,69.019997
6/25/15,68.650002
6/26/15,68.949997
6/29/15,67.199997
6/30/15,67.760002
7/1/15,68.07
7/2/15,67.519997
7/6/15,67.330002
7/7/15,66.800003
7/8/15,65.43
7/9/15,66.110001
7/10/15,67.050003
7/13/15,68.089996
7/14/15,69.040001
7/15/15,69.190002
7/16/15,69.559998
7/17/15,69.209999
7/20/15,69.260002
7/21/15,69.099998
7/22/15,70.080002
7/23/15,69.639999
7/24/15,68.910004
7/27/15,68.010002
7/28/15,68.050003
7/29/15,68.940002
7/30/15,69.040001
7/31/15,68.529999
8/3/15,68.529999
8/4/15,68.459999
8/5/15,68.730003
8/6/15,68.25
8/7/15,68.050003
8/10/15,68.889999
8/11/15,68.230003
8/12/15,67.239998
8/13/15,67.550003
8/14/15,67.889999
8/17/15,68.07
8/18/15,68.209999
8/19/15,67.599998
8/20/15,65.940002
8/21/15,63.599998
8/24/15,60.25
8/25/15,59.91
8/26/15,62.91
8/27/15,64.480003
8/28/15,64.129997
8/31/15,64.099998
9/1/15,61.450001
9/2/15,62.57
9/3/15,62.68
9/4/15,61.5
9/8/15,63.16
9/9/15,62.18
9/10/15,62.66
9/11/15,62.560001
9/14/15,62.380001
9/15/15,63.580002
9/16/15,64.139999
9/17/15,62.650002
9/18/15,60.939999
9/21/15,61.450001
9/22/15,60.91
9/23/15,60.639999
9/24/15,60.220001
9/25/15,61.470001
9/28/15,59.98
9/29/15,59.84
9/30/15,60.970001
10/1/15,61.419998
10/2/15,60.810001
10/5/15,62.02
10/6/15,62.049999
10/7/15,62.130001
10/8/15,62.130001
10/9/15,61.93
10/12/15,61.720001
10/13/15,61.549999
10/14/15,59.990002
10/15/15,61.889999
10/16/15,62.43
10/19/15,62.220001
10/20/15,62.52
10/21/15,62.060001
10/22/15,63.189999
10/23/15,63.869999
10/26/15,63.900002
10/27/15,63.639999
10/28/15,65.5
10/29/15,65.209999
10/30/15,64.25
11/2/15,65.540001
11/3/15,65.779999
11/4/15,65.849998
11/5/15,66.440002
11/6/15,68.459999
11/9/15,67.389999
11/10/15,67.68
11/11/15,67.349998
11/12/15,66
11/13/15,65.559998
11/16/15,66.510002
11/17/15,66.129997
11/18/15,67.449997
11/19/15,67.660004
11/20/15,67.540001
11/23/15,66.879997
11/24/15,66.779999
11/25/15,66.860001
11/27/15,67.169998
11/30/15,66.68
12/1/15,67.610001
12/2/15,66.660004
12/3/15,65.800003
12/4/15,67.889999
12/7/15,67
12/8/15,65.959999
12/9/15,65.459999
12/10/15,65.610001
12/11/15,64.07
12/14/15,64.269997
12/15/15,66.099998
12/16/15,67.529999
12/17/15,66.279999
12/18/15,64.400002
12/21/15,65.540001
12/22/15,65.68
12/23/15,66.730003
12/24/15,66.599998
12/28/15,66.379997
12/29/15,67.07
12/30/15,66.589996
12/31/15,66.029999
1/4/16,63.619999
1/5/16,63.73
1/6/16,62.810001
1/7/16,60.27
1/8/16,58.919998
1/11/16,58.830002
1/12/16,58.959999
1/13/16,57.34
1/14/16,58.200001
1/15/16,57.040001
1/19/16,57.009998
1/20/16,55.509998
1/21/16,55.25
1/22/16,56.950001
1/25/16,55.66
1/26/16,57.080002
1/27/16,57.040001
1/28/16,57.279999
1/29/16,59.5
2/1/16,58.860001
2/2/16,57.029999
2/3/16,57.41
2/4/16,58.400002
2/5/16,57.75
2/8/16,56.540001
2/9/16,56.200001
2/10/16,55.52
2/11/16,53.07
2/12/16,57.490002
2/16/16,58.349998
2/17/16,58.77
2/18/16,57.810001
2/19/16,57.82
2/22/16,58.57
2/23/16,56.119999
2/24/16,56.139999
2/25/16,57.009998
2/26/16,57.540001
2/29/16,56.299999
3/1/16,59.200001
3/2/16,59.759998
3/3/16,59.959999
3/4/16,60.049999
3/7/16,59.939999
3/8/16,58.779999
3/9/16,59.119999
3/10/16,58.610001
3/11/16,59.34
3/14/16,59.119999
3/15/16,59.200001
3/16/16,58.919998
3/17/16,58.75
3/18/16,60.48
3/21/16,60.459999
3/22/16,60.240002
3/23/16,59.939999
3/24/16,59.48
3/28/16,59.400002
3/29/16,59.029999
3/30/16,59.709999
3/31/16,59.220001
4/1/16,59.869999
4/4/16,59.200001
4/5/16,58.360001
4/6/16,58.810001
4/7/16,57.32
4/8/16,57.740002
4/11/16,58.200001
4/12/16,59.279999
4/13/16,61.790001
4/14/16,62.59
4/15/16,61.869999
4/18/16,62.27
4/19/16,63.32
4/20/16,64.239998
4/21/16,63.599998
4/22/16,63.970001
4/25/16,63.599998
4/26/16,63.93
4/27/16,64.110001
4/28/16,63.599998
4/29/16,63.200001
5/2/16,63.790001
5/3/16,62.560001
5/4/16,61.57
5/5/16,61.240002
5/6/16,61.599998
5/9/16,61.209999
5/10/16,62.040001
5/11/16,61.810001
5/12/16,61.77
5/13/16,61.200001
5/16/16,61.66
5/17/16,61.66
5/18/16,64.040001
5/19/16,63.389999
5/20/16,63.509998
5/23/16,63.459999
5/24/16,64.540001
5/25/16,65.519997
5/26/16,65.029999
5/27/16,65.43
5/31/16,65.269997
6/1/16,65.690002
6/2/16,65.809998
6/3/16,64.639999
6/6/16,65.279999
6/7/16,65.059998
6/8/16,65.25
6/9/16,64.75
6/10/16,63.84
6/13/16,63.27
6/14/16,62.080002
6/15/16,61.970001
6/16/16,62.220001
6/17/16,62.279999
6/20/16,62.369999
6/21/16,62.950001
6/22/16,62.709999
6/23/16,64.050003
6/24/16,59.599998
6/27/16,57.610001
6/28/16,59.52
6/29/16,61.200001
6/30/16,62.139999
7/1/16,61.259998
7/5/16,59.549999
7/6/16,60.189999
7/7/16,60.580002
7/8/16,61.830002
7/11/16,62.27
7/12/16,63.200001
7/13/16,63.16
7/14/16,64.120003
7/15/16,64.18
7/18/16,63.959999
7/19/16,63.860001
7/20/16,63.93
7/21/16,63.689999
7/22/16,64.040001
7/25/16,63.869999
7/26/16,64.129997
7/27/16,64.330002
7/28/16,64.099998
7/29/16,63.970001
8/1/16,63.799999
8/2/16,63.650002
8/3/16,64.660004
8/4/16,64.559998
8/5/16,66.300003
8/8/16,66.099998
8/9/16,65.870003
8/10/16,65.279999
8/11/16,65.459999
8/12/16,65.32
8/15/16,65.720001
8/16/16,65.709999
8/17/16,65.889999
8/18/16,65.949997
8/19/16,65.860001
8/22/16,65.800003
8/23/16,65.769997
8/24/16,65.949997
8/25/16,66.07
8/26/16,66.220001
8/29/16,66.949997
8/30/16,67.5
8/31/16,67.5
9/1/16,67.209999
9/2/16,67.489998
9/6/16,67.440002
9/7/16,67.160004
9/8/16,67.25
9/9/16,66.650002
9/12/16,67.059998
9/13/16,66.529999
9/14/16,66.400002
9/15/16,66.639999
9/16/16,65.82
9/19/16,66.190002
9/20/16,66.459999
9/21/16,66.839996
9/22/16,67.389999
9/23/16,67.25
9/26/16,65.779999
9/27/16,66.360001
9/28/16,66.709999
9/29/16,65.650002
9/30/16,66.589996
10/3/16,66.510002
10/4/16,66.599998
10/5/16,67.690002
10/6/16,67.870003
10/7/16,68.110001
10/10/16,68.639999
10/11/16,68.309998
10/12/16,68.129997
10/13/16,67.739998
10/14/16,67.519997
10/17/16,67.169998
10/18/16,67.699997
10/19/16,68.349998
10/20/16,68.260002
10/21/16,68.489998
10/24/16,68.870003
10/25/16,68.800003
10/26/16,69.129997
10/27/16,69.230003
10/28/16,69.110001
10/31/16,69.260002
11/1/16,68.970001
11/2/16,68.68
11/3/16,68.379997
11/4/16,67.760002
11/7/16,69.879997
11/8/16,70.029999
11/9/16,73.25
11/10/16,76.650002
11/11/16,76.690002
11/14/16,79.510002
11/15/16,79.360001
11/16/16,77.400002
11/17/16,78.019997
11/18/16,77.709999
11/21/16,78.050003
11/22/16,78.529999
11/23/16,78.860001
11/25/16,78.830002
11/28/16,78.32
11/29/16,78.919998
11/30/16,80.169998
12/1/16,81.790001
12/2/16,81.599998
12/5/16,83.260002
12/6/16,83.690002
12/7/16,84.07
12/8/16,85.120003
12/9/16,85.489998
12/12/16,84.730003
12/13/16,84.760002
12/14/16,84.730003
12/15/16,86
12/16/16,84.940002
12/19/16,85.43
12/20/16,86.529999
12/21/16,86.75
12/22/16,86.889999
12/23/16,87.050003
12/27/16,87.129997
12/28/16,86.5
12/29/16,85.889999
12/30/16,86.290001
1/3/17,87.230003
1/4/17,86.910004
1/5/17,86.110001
1/6/17,86.120003
1/9/17,86.18
1/10/17,86.43
1/11/17,87.080002
1/12/17,86.239998
1/13/17,86.699997
1/17/17,83.550003
1/18/17,83.940002
1/19/17,83.300003
1/20/17,83.669998
1/23/17,83.709999
1/24/17,84.720001
1/25/17,86.029999
1/26/17,86.75
1/27/17,86.93
1/30/17,86.029999
1/31/17,84.629997
2/1/17,84.949997
2/2/17,84.589996
2/3/17,87.18
2/6/17,86.769997
2/7/17,86.720001
2/8/17,85.959999
2/9/17,87.199997
2/10/17,87
2/13/17,88.150002
2/14/17,89.559998
2/15/17,90.589996
2/16/17,90.529999
2/17/17,90.230003
2/21/17,91.010002
2/22/17,91.059998
2/23/17,91.129997
2/24/17,90.330002
2/27/17,90.43
2/28/17,90.620003
3/1/17,93.599998
3/2/17,92.139999
3/3/17,92.800003
3/6/17,91.919998
3/7/17,91.410004
3/8/17,91.209999
3/9/17,91.57
3/10/17,91.279999
3/13/17,91.360001
3/14/17,91.510002
3/15/17,91.730003
3/16/17,91.639999
3/17/17,90.68
3/20/17,90.029999
3/21/17,87.389999
3/22/17,87.529999
3/23/17,87.389999
3/24/17,87.290001
3/27/17,87.239998
3/28/17,88.599998
3/29/17,88.269997
3/30/17,89.029999
3/31/17,87.839996
4/3/17,87.519997
4/4/17,87.309998
4/5/17,86.190002
4/6/17,86.480003
4/7/17,86.18
4/10/17,85.879997
4/11/17,85.730003
4/12/17,85.400002
4/13/17,84.400002
4/17/17,85.860001
4/18/17,85.160004
4/19/17,84.459999
4/20/17,85.550003
4/21/17,84.519997
4/24/17,87.5
4/25/17,88.260002
4/26/17,88.43
4/27/17,87.610001
4/28/17,87
5/1/17,87.059998
5/2/17,86.5
5/3/17,87
5/4/17,87.099998
5/5/17,87
5/8/17,87.099998
5/9/17,86.75
5/10/17,87.43
5/11/17,87.160004
5/12/17,86.919998
5/15/17,87.339996
5/16/17,87.610001
5/17/17,84.269997
5/18/17,83.959999
5/19/17,84.779999
5/22/17,84.699997
5/23/17,85.760002
5/24/17,85.709999
5/25/17,85.349998
5/26/17,85.360001
5/30/17,83.900002
5/31/17,82.150002
6/1/17,83.059998
6/2/17,82.639999
6/5/17,82.790001
6/6/17,82.959999
6/7/17,83.910004
6/8/17,84.949997
6/9/17,86.959999
6/12/17,86.980003
6/13/17,87.269997
6/14/17,87.089996
6/15/17,86.57
6/16/17,86.18
6/19/17,88.07
6/20/17,87.519997
6/21/17,87.120003
6/22/17,87.019997
6/23/17,86.860001
6/26/17,87.239998
6/27/17,88.050003
6/28/17,89.82
6/29/17,91.150002
6/30/17,91.400002
7/3/17,92.75
7/5/17,93.68
7/6/17,93.379997
7/7/17,93.849998
7/10/17,93.190002
7/11/17,92.830002
7/12/17,92.510002
7/13/17,93.099998
7/14/17,92.25
7/17/17,91.389999
7/18/17,91.07
7/19/17,91.199997
7/20/17,91.199997
7/21/17,90.889999
7/24/17,91.279999
7/25/17,92.800003
7/26/17,91.93
7/27/17,91.550003
7/28/17,91.279999
7/31/17,91.800003
8/1/17,93.029999
8/2/17,93.110001
8/3/17,92.5
8/4/17,93.660004
8/7/17,94.019997
8/8/17,93.68
8/9/17,93.529999
8/10/17,92.190002
8/11/17,91.419998
8/14/17,92.489998
8/15/17,92.730003
8/16/17,92.089996
8/17/17,90.650002
8/18/17,90.739998
8/21/17,90.629997
8/22/17,91.559998
8/23/17,91.669998
8/24/17,91.519997
8/25/17,91.889999
8/28/17,91.599998
8/29/17,91.099998
8/30/17,91.309998
8/31/17,90.889999
9/1/17,91.699997
9/5/17,89.510002
9/6/17,90.110001
9/7/17,88.529999
9/8/17,88.419998
9/11/17,89.790001
9/12/17,90.889999
9/13/17,91.150002
9/14/17,90.970001
9/15/17,91.620003
9/18/17,92.919998
9/19/17,93.940002
9/20/17,94.599998
9/21/17,95.029999
9/22/17,94.830002
9/25/17,94.120003
9/26/17,93.699997
9/27/17,95.18
9/28/17,95.379997
9/29/17,95.510002
10/2/17,96.839996
10/3/17,97.349998
10/4/17,96.360001
10/5/17,97.089996
10/6/17,96.919998
10/9/17,96.410004
10/10/17,97.129997
10/11/17,96.839996
10/12/17,95.989998
10/13/17,95.860001
10/16/17,97.839996
10/17/17,97.620003
10/18/17,97.989998
10/19/17,98.110001
10/20/17,99.510002
10/23/17,99.339996
10/24/17,100.919998
10/25/17,101.019997
10/26/17,101.739998
10/27/17,101.769997
10/30/17,101.410004
10/31/17,100.610001
11/1/17,100.919998
11/2/17,101.589996
11/3/17,101.410004
11/6/17,100.779999
11/7/17,98.75
11/8/17,97.639999
11/9/17,97.629997
11/10/17,97.510002
11/13/17,97.860001
11/14/17,97.269997
11/15/17,98.190002
11/16/17,98.470001
11/17/17,98.139999
11/20/17,99.010002
11/21/17,98.93
11/22/17,98.639999
11/24/17,98.32
11/27/17,97.93
11/28/17,101.360001
11/29/17,103.730003
11/30/17,104.519997
12/1/17,104.790001
12/4/17,106.949997
12/5/17,105.720001
12/6/17,104.93
12/7/17,104.620003
12/8/17,105.93
12/11/17,105.620003
12/12/17,106.849998
12/13/17,105.510002
12/14/17,104.660004
12/15/17,106.139999
12/18/17,106.959999
12/19/17,106.510002
12/20/17,106.139999
12/21/17,107.830002
12/22/17,107.449997
12/26/17,107.019997
12/27/17,107.220001
12/28/17,107.790001
12/29/17,106.940002
1/2/18,107.949997
1/3/18,108.059998
1/4/18,109.040001
1/5/18,108.339996
1/8/18,108.5
1/9/18,109.050003
1/10/18,110.25
1/11/18,110.839996
1/12/18,112.669998
1/16/18,112.269997
1/17/18,112.989998
1/18/18,113.260002
1/19/18,113.010002
1/22/18,114.330002
1/23/18,114.209999
1/24/18,115.669998
1/25/18,115.699997
1/26/18,116.32
1/29/18,116.199997
1/30/18,115.110001
1/31/18,115.669998
2/1/18,116.870003
2/2/18,114.279999
2/5/18,108.800003
2/6/18,112.110001
2/7/18,112.870003
2/8/18,107.879997
2/9/18,110.040001
2/12/18,111.739998
2/13/18,112.43
2/14/18,115.029999
2/15/18,115.510002
2/16/18,114.68
2/20/18,114.709999
2/21/18,115.190002
2/22/18,114.980003
2/23/18,117.309998
2/26/18,118.769997
2/27/18,117.360001
2/28/18,115.5
3/1/18,113.43
3/2/18,113.32
3/5/18,115.059998
3/6/18,115.160004
3/7/18,114.730003
3/8/18,114.739998
3/9/18,118.040001
3/12/18,117.660004
3/13/18,116.25
3/14/18,114.949997
3/15/18,115.239998
3/16/18,115.440002
3/19/18,114.529999
3/20/18,114.639999
3/21/18,114.739998
3/22/18,109.949997
3/23/18,107.010002
3/26/18,110.309998
3/27/18,108.169998
3/28/18,108
3/29/18,109.970001
4/2/18,107.849998
4/3/18,109.330002
4/4/18,110.989998
4/5/18,111.879997
4/6/18,109.089996
4/9/18,110.400002
4/10/18,112.510002
4/11/18,110.620003
4/12/18,113.370003
4/13/18,110.300003
4/16/18,110.209999
4/17/18,110.209999
4/18/18,109.32
4/19/18,111.720001
4/20/18,111.470001
4/23/18,110.93
4/24/18,110.410004
4/25/18,109.989998
4/26/18,110.099998
4/27/18,109.400002
4/30/18,108.779999
5/1/18,108.779999
5/2/18,107.919998
5/3/18,107.239998
5/4/18,108.43
5/7/18,109.370003
5/8/18,110.989998
5/9/18,113.410004
5/10/18,114.290001
5/11/18,113.860001
5/14/18,113.900002
5/15/18,113.029999
5/16/18,113.339996
5/17/18,112.959999
5/18/18,111.129997
5/21/18,112.150002
5/22/18,113.010002
5/23/18,112.489998
5/24/18,111.230003
5/25/18,110.660004
5/29/18,105.93
5/30/18,108.349998
5/31/18,107.010002
6/1/18,108.400002
6/4/18,108.449997
6/5/18,107.839996
6/6/18,110.360001
6/7/18,110.800003
6/8/18,111.110001
6/11/18,110.830002
6/12/18,110.190002
6/13/18,109.970001
6/14/18,108.029999
6/15/18,107.900002
6/18/18,108.18
6/19/18,107.550003
6/20/18,107.540001
6/21/18,107.510002
6/22/18,105.75
6/25/18,104.790001
6/26/18,104.860001
6/27/18,103.239998
6/28/18,104.93
6/29/18,104.199997
7/2/18,105.080002
7/3/18,103.610001
7/5/18,103.720001
7/6/18,104.059998
7/9/18,107.279999
7/10/18,106.620003
7/11/18,106.389999
7/12/18,106.849998
7/13/18,106.360001
7/16/18,110.580002
7/17/18,110.5
7/18/18,111.529999
7/19/18,109.889999
7/20/18,111.279999
7/23/18,113.349998
7/24/18,114.150002
7/25/18,115.18
7/26/18,114.849998
7/27/18,116.029999
7/30/18,116.730003
7/31/18,114.949997
8/1/18,115.660004
8/2/18,116.150002
8/3/18,117.089996
8/6/18,117.120003
8/7/18,117.550003
8/8/18,117.790001
8/9/18,116.879997
8/10/18,115.730003
8/13/18,113.889999
8/14/18,114.650002
8/15/18,113.699997
8/16/18,114.769997
8/17/18,114.769997
8/20/18,114.620003
8/21/18,115.32
8/22/18,114.970001
8/23/18,114.730003
8/24/18,114.68
8/27/18,116.709999
8/28/18,116.139999
8/29/18,115.760002
8/30/18,115.190002
8/31/18,114.580002
9/4/18,115.150002
9/5/18,114.589996
9/6/18,114.099998
9/7/18,114.32
9/10/18,113.709999
9/11/18,114.43
9/12/18,113.080002
9/13/18,113.519997
9/14/18,113.5
9/17/18,113.839996
9/18/18,114.300003
9/19/18,117.620003
9/20/18,118.629997
9/21/18,117.849998
9/24/18,116.720001
9/25/18,116.389999
9/26/18,115.019997
9/27/18,114.519997
9/28/18,112.839996
10/1/18,113.5
10/2/18,113.970001
10/3/18,115.040001
10/4/18,115.269997
10/5/18,114.620003
10/8/18,115.32
10/9/18,114.519997
10/10/18,111.470001
10/11/18,108.129997
10/12/18,106.949997
10/15/18,106.339996
10/16/18,108.620003
10/17/18,109.830002
10/18/18,108.089996
10/19/18,107.910004
10/22/18,106.360001
10/23/18,105.25
10/24/18,103.290001
10/25/18,104.860001
10/26/18,103.419998
10/29/18,104.849998
10/30/18,106.699997
10/31/18,109.019997
11/1/18,108.980003
11/2/18,108.379997
11/5/18,109.089996
11/6/18,109.599998
11/7/18,111.480003
11/8/18,112.379997
11/9/18,111.290001
11/12/18,108.949997
11/13/18,109.589996
11/14/18,107.330002
11/15/18,110.07
11/16/18,109.989998
11/19/18,110.830002
11/20/18,108.449997
11/21/18,107.639999
11/23/18,106.650002
11/26/18,109.260002
11/27/18,109.720001
11/28/18,110.940002
11/29/18,110.059998
11/30/18,111.190002
12/3/18,112.239998
12/4/18,107.230003
12/6/18,105.190002
12/7/18,103.290001
12/10/18,101.360001
12/11/18,100.370003
12/12/18,101.019997
12/13/18,101.120003
12/14/18,100.290001
12/17/18,99.010002
12/18/18,98.540001
12/19/18,97.290001
12/20/18,96.449997
12/21/18,94.169998
12/24/18,92.139999
12/26/18,95.959999
12/27/18,97.040001
12/28/18,96.830002
12/31/18,97.620003
1/2/19,99.309998
1/3/19,97.110001
1/4/19,100.690002
1/7/19,100.760002
1/8/19,100.57
1/9/19,100.400002
1/10/19,100.389999
1/11/19,99.910004
1/14/19,100.940002
1/15/19,101.68
1/16/19,102.5
1/17/19,102.919998
1/18/19,104.589996
1/22/19,102.940002
1/23/19,102.68
1/24/19,102.739998
1/25/19,103.389999
1/28/19,103.879997
1/29/19,104.169998
1/30/19,104.410004
1/31/19,103.5
2/1/19,103.879997
2/4/19,104.25
2/5/19,103.790001
2/6/19,103.739998
2/7/19,102.379997
2/8/19,101.360001
2/11/19,100.879997
2/12/19,102.599998
2/13/19,103.089996
2/14/19,102.419998
2/15/19,105.550003
2/19/19,105.18
2/20/19,105.690002
2/21/19,105.470001
2/22/19,105
2/25/19,106.099998
2/26/19,105.290001
2/27/19,105.160004
2/28/19,104.360001
3/1/19,104.43
3/4/19,104.190002
3/5/19,104.110001
3/6/19,103.720001
3/7/19,102.970001
3/8/19,103.010002
3/11/19,104.349998
3/12/19,104.040001
3/13/19,104.389999
3/14/19,105.339996
3/15/19,106.550003
3/18/19,107.190002
3/19/19,106.800003
3/20/19,104.519997
3/21/19,102.870003
3/22/19,99.760002
3/25/19,98.93
3/26/19,99.919998
3/27/19,99.580002
3/28/19,100.709999
3/29/19,101.230003
4/1/19,104.639999
4/2/19,105.139999
4/3/19,105.349998
4/4/19,105.559998
4/5/19,105.309998
4/8/19,105.650002
4/9/19,104.870003
4/10/19,105.339996
4/11/19,106.230003
4/12/19,111.209999
4/15/19,109.940002
4/16/19,111.099998
4/17/19,114.300003
4/18/19,113.459999
4/22/19,113.599998
4/23/19,113.739998
4/24/19,113.550003
4/25/19,113.610001
4/26/19,114.470001
4/29/19,116.120003
4/30/19,116.050003
